https://www.inflearn.com/course/데이터-사이언스-유밥,"[All that MBA] 데이터 사이언스, 어떻게 인사이트를 얻을 것인가?",유밥(Ubob),"₩99,000",0,"빅데이터 시대, 데이터 사이언스가 과학적인 비즈니스 의사결정을 위한 솔루션으로 각광받고 있다. 본 과정을 통해 다양한 데이터 분석법과 활용방안에 대해 학습하고 이를 현업에 적용할 수 있을 것이다.","
입문
","
 데이터 분석, 데이터 과학, 빅데이터
"
https://www.inflearn.com/course/마케터를-위한-sql,마케터를 위한 SQL,최광성,"₩33,000",80,"마케터들이 SQL문을 쉽게 배울 수 있게 구성한 SQL 강의입니다.
꼭 필요한 SQL 문법을 소개하고 캐글에서 얻은 실제 데이터를 분석해봅니다.","
입문
","
 SQL, 데이터 분석
"
https://www.inflearn.com/course/r로-배우는-통계-1,R로 배우는 통계,Issac Lee,무료,97,"대학교 통계를 힘들어하는 그대에게, 같은 자리에 있던 선배가 전해주는 노하우 전수. 
R 프로그래밍을 이용한 기초 통계 정복하기.","
입문
","
 통계, R
"
https://www.inflearn.com/course/R-프로그래밍-기초,R프로그래밍 기초 다지기,코코,무료,92,R프로그래밍에 대해 전혀 모르시는 분을 대상으로 하는 R프로그래밍 기초를 다지는 수업입니다.,"
입문
","
 R, 데이터 분석
"
https://www.inflearn.com/course/process-mining,모두를 위한 프로세스 마이닝,이보경,무료,94,본 강좌는 프로세스 마이닝을 처음 접하거나 익숙하지 않은 분들을 위한 강의입니다. 본 강좌를 수강한 분들은 실무 분석에 요구되는 프로세스 마이닝 이론과 다양한 분석 기법및 노하우를 학습할 수 있습니다.,"
입문
","
 Process Mining
"
https://www.inflearn.com/course/스파크-머신러닝-가이드1,스파크 머신러닝 완벽 가이드 - Part 1,권 철민,"₩99,000",100,"스파크(Spark) 머신러닝의 핵심 Framework에 대한 이해,  난이도 높은 실전 문제를 통한 SQL 기반의 데이터 가공,  업무 도메인 분석을 통한 데이터 분석과 최적화된 머신러닝 모델 구현 능력까지, 대용량 데이터 기반에서 머신러닝 전문가로 인정 받고 싶다면 이 강의와 함께 하십시요.","
중급이상
","
 Apache Spark, 머신러닝, 데이터 분석
"
https://www.inflearn.com/course/캐글-머신러닝-실전,캐글 Advanced 머신러닝 실전 박치기,권 철민,"₩66,000",98,"본 강의는 Kaggle의 Home Credit Default Risk 경연대회 머신 러닝 모델을 구현을 통해, 여러분을 실전적인 머신 러닝 구축 전문가로 한단계 실력을 업그레이드 할 수 있도록 만들어진 강의 입니다.","
중급이상
","
 머신러닝, 인공지능, Kaggle
"
https://www.inflearn.com/course/파이썬-판다스-퀀트-투자2,파이썬(Python)으로 데이터 기반 주식 퀀트 투자하기 Part2,DeepingSauce,"₩99,000",98,"본 강의는 '파이썬(Python)으로 데이터 기반 주식 퀀트 투자하기 Part1'의 후속 강의로서, part1 강좌가 introduction 느낌에 가까웠다면, part2는 실전 전략 구현과 퀀트 투자 개발의 전체 flow 경험이 중심이 되는 심화 강의입니다. 본 수업에서는 시계열 데이터를 다루는 advanced한 판다스(Pandas) 테크닉과, 이를 기반으로 하여 signal based 전략 및 다양한 주기별로 자산의 비중을 조절해야 하는 정적/동적 자산배분 전략을 구현하는 방법에 대해 중점적으로 다룹니다. 나아가 전략 구현에만 그치지 않고, 다양한 투자 전략을 최소한의 코드 수정으로 직접 검증하고 백테스팅하는 '코드의 framework화'와, 이를 확장하여 실전 투자까지 이어지도록 개선하는 법, 그리고 이 과정에서 주의해야 할 사항들에 대해 알아봅니다. 또한 프로그래밍적인 component와 더불어, 2가지 형태의 수익률 개념(simple return, log return)과 백테스팅 관련 평가지표 등의 이론적 내용에 대해서도 수학적으로 깊게 다루어 시중의 투자 서적이나 블로그, youtube 등 에서는 볼 수 없었던 최고의 파이썬(Python) 퀀트 투자 flow를 경험할 수 있습니다.","
중급이상
","
 Pandas, 투자, 데이터 분석
"
https://www.inflearn.com/course/데이터-분석-sql-실전,[백문이불여일타] 데이터 분석을 위한 SQL 실전편 (무료 미니 코스),데이터리안,무료,93,SQL은 실무에서 어떻게 활용되고 있을까요? Microsoft의 Yammer 서비스의 실제 데이터를 이용하여 문제를 해결하는 데이터 분석가가 되어봅시다.,"
중급이상
","
 SQL, 데이터 분석
"
https://www.inflearn.com/course/태블로-자동화-프로세스,"Data, Ready? Action!: 태블로 데스크탑 + 서버/온라인 연계 활용 Use Case",VizLab,"₩33,000",100,"태블로 데스크탑과 서버/온라인을 결합했을 때 만들어 낼 수 있는 시너지 효과에 대한 하나의 사례를 보여드립니다. 데이터가 어떻게 구체적인 행동으로까지 이어질 수 있는지, 그 파이프라인을 함께 만들어보아요!","
중급이상
","
 Tableau, 데이터 시각화, 업무자동화
"
https://www.inflearn.com/course/스파크-머신러닝-가이드1,스파크 머신러닝 완벽 가이드 - Part 1,권 철민,"₩99,000",100,"스파크(Spark) 머신러닝의 핵심 Framework에 대한 이해,  난이도 높은 실전 문제를 통한 SQL 기반의 데이터 가공,  업무 도메인 분석을 통한 데이터 분석과 최적화된 머신러닝 모델 구현 능력까지, 대용량 데이터 기반에서 머신러닝 전문가로 인정 받고 싶다면 이 강의와 함께 하십시요.","
중급이상
","
 Apache Spark, 머신러닝, 데이터 분석
"
https://www.inflearn.com/course/캐글-머신러닝-실전,캐글 Advanced 머신러닝 실전 박치기,권 철민,"₩66,000",98,"본 강의는 Kaggle의 Home Credit Default Risk 경연대회 머신 러닝 모델을 구현을 통해, 여러분을 실전적인 머신 러닝 구축 전문가로 한단계 실력을 업그레이드 할 수 있도록 만들어진 강의 입니다.","
중급이상
","
 머신러닝, 인공지능, Kaggle
"
https://www.inflearn.com/course/파이썬-판다스-퀀트-투자2,파이썬(Python)으로 데이터 기반 주식 퀀트 투자하기 Part2,DeepingSauce,"₩99,000",98,"본 강의는 '파이썬(Python)으로 데이터 기반 주식 퀀트 투자하기 Part1'의 후속 강의로서, part1 강좌가 introduction 느낌에 가까웠다면, part2는 실전 전략 구현과 퀀트 투자 개발의 전체 flow 경험이 중심이 되는 심화 강의입니다. 본 수업에서는 시계열 데이터를 다루는 advanced한 판다스(Pandas) 테크닉과, 이를 기반으로 하여 signal based 전략 및 다양한 주기별로 자산의 비중을 조절해야 하는 정적/동적 자산배분 전략을 구현하는 방법에 대해 중점적으로 다룹니다. 나아가 전략 구현에만 그치지 않고, 다양한 투자 전략을 최소한의 코드 수정으로 직접 검증하고 백테스팅하는 '코드의 framework화'와, 이를 확장하여 실전 투자까지 이어지도록 개선하는 법, 그리고 이 과정에서 주의해야 할 사항들에 대해 알아봅니다. 또한 프로그래밍적인 component와 더불어, 2가지 형태의 수익률 개념(simple return, log return)과 백테스팅 관련 평가지표 등의 이론적 내용에 대해서도 수학적으로 깊게 다루어 시중의 투자 서적이나 블로그, youtube 등 에서는 볼 수 없었던 최고의 파이썬(Python) 퀀트 투자 flow를 경험할 수 있습니다.","
중급이상
","
 Pandas, 투자, 데이터 분석
"
https://www.inflearn.com/course/데이터-분석-sql-실전,[백문이불여일타] 데이터 분석을 위한 SQL 실전편 (무료 미니 코스),데이터리안,무료,93,SQL은 실무에서 어떻게 활용되고 있을까요? Microsoft의 Yammer 서비스의 실제 데이터를 이용하여 문제를 해결하는 데이터 분석가가 되어봅시다.,"
중급이상
","
 SQL, 데이터 분석
"
https://www.inflearn.com/course/태블로-자동화-프로세스,"Data, Ready? Action!: 태블로 데스크탑 + 서버/온라인 연계 활용 Use Case",VizLab,"₩33,000",100,"태블로 데스크탑과 서버/온라인을 결합했을 때 만들어 낼 수 있는 시너지 효과에 대한 하나의 사례를 보여드립니다. 데이터가 어떻게 구체적인 행동으로까지 이어질 수 있는지, 그 파이프라인을 함께 만들어보아요!","
중급이상
","
 Tableau, 데이터 시각화, 업무자동화
"
